기준일자,승차_호선,승차_역,하차_호선,하차_역,일반_승객수,승차 가능,하차 가능,기동카 사용 가능,환승 여부
20230331,2호선,홍대입구,2호선,당산,694,O,O,O,X
20230331,2호선,사당,2호선,봉천,694,O,O,O,X
20230331,7호선,까치울,7호선,가산디지털단지,694,X,O,X,X
20230331,2호선,삼성,2호선,신도림,694,O,O,O,X
20230331,3호선,경복궁,3호선,연신내,693,O,O,O,X
20230331,7호선,가산디지털단지,7호선,신대방삼거리,691,O,O,O,X
20230331,1호선,청량리,1호선,종각,690,O,O,O,X
20230331,2호선,을지로입구,2호선,신당,690,O,O,O,X
20230331,7호선,천왕,7호선,남구로,689,O,O,O,X
20230331,2호선,선릉,2호선,건대입구,689,O,O,O,X
20230331,9호선,고속터미널,9호선,여의도,688,O,O,O,X
20230331,2호선,역삼,2호선,건대입구,687,O,O,O,X
20230331,1호선,서울,4호선,혜화,687,O,O,O,O
20230331,2호선,방배,2호선,사당,687,O,O,O,X
20230331,2호선,신도림,2호선,서울대입구,685,O,O,O,X
20230331,2호선,건대입구,2호선,을지로입구,683,O,O,O,X
20230331,7호선,굴포천,7호선,가산디지털단지,683,X,O,X,X
20230331,2호선,신당,2호선,을지로입구,682,O,O,O,X
20230331,2호선,봉천,2호선,구로디지털단지,681,O,O,O,X
20230331,8호선,천호,8호선,문정,681,O,O,O,X
20230331,2호선,선릉,2호선,신도림,680,O,O,O,X
20230331,2호선,서울대입구,2호선,신도림,679,O,O,O,X
20230331,9호선,중앙보훈병원,9호선,신논현,679,O,O,O,X
20230331,3호선,연신내,3호선,압구정,679,O,O,O,X
20230331,4호선,노원,4호선,혜화,677,O,O,O,X
20230331,2호선,서초,2호선,역삼,676,O,O,O,X
20230331,2호선,역삼,2호선,교대,676,O,O,O,X
20230331,8호선,단대오거리,8호선,잠실,676,O,O,O,X
20230331,2호선,선릉,2호선,잠실새내,675,O,O,O,X
20230331,3호선,구파발,3호선,연신내,675,O,O,O,X
20230331,4호선,창동,4호선,노원,673,O,O,O,X
20230331,2호선,역삼,2호선,신도림,672,O,O,O,X
20230331,2호선,사당,2호선,교대,672,O,O,O,X
20230331,2호선,왕십리,2호선,잠실,671,O,O,O,X
20230331,2호선,을지로입구,2호선,동대문역사문화공원,670,O,O,O,X
20230331,2호선,서울대입구,2호선,합정,670,O,O,O,X
20230331,5호선,화곡,5호선,여의나루,669,O,O,O,X
20230331,2호선,방배,2호선,서울대입구,668,O,O,O,X
20230331,5호선,까치산,2호선,신도림,668,O,O,O,O
20230331,2호선,동대문역사문화공원,2호선,잠실,664,O,O,O,X
20230331,9호선,신논현,9호선,중앙보훈병원,664,O,O,O,X
20230331,2호선,사당,2호선,홍대입구,664,O,O,O,X
20230331,3호선,고속터미널,2호선,교대,664,O,O,O,O
20230331,3호선,안국,3호선,녹번,663,O,O,O,X
20230331,3호선,연신내,3호선,을지로3가,663,O,O,O,X
20230331,3호선,고속터미널,9호선,신논현,663,O,O,O,O
20230331,9호선,선유도,9호선,여의도,662,O,O,O,X
20230331,5호선,오목교,5호선,까치산,661,O,O,O,X
20230331,6호선,합정,6호선,응암,660,O,O,O,X
20230331,9호선,노량진,1호선,시청,659,O,O,O,O
20230331,4호선,수유,4호선,성신여대입구,659,O,O,O,X
20230331,4호선,쌍문,4호선,미아사거리,659,O,O,O,X
20230331,2호선,낙성대,2호선,구로디지털단지,658,O,O,O,X
20230331,5호선,하남검단산,5호선,미사,657,X,O,X,X
20230331,4호선,동대문,4호선,명동,657,O,O,O,X
20230331,2호선,당산,2호선,홍대입구,657,O,O,O,X
20230331,3호선,안국,3호선,구파발,657,O,O,O,X
20230331,3호선,대청,3호선,양재,656,O,O,O,X
20230331,2호선,낙성대,2호선,사당,653,O,O,O,X
20230331,2호선,홍대입구,2호선,문래,653,O,O,O,X
20230331,2호선,강변,2호선,잠실나루,652,O,O,O,X
20230331,2호선,신도림,2호선,잠실,652,O,O,O,X
20230331,2호선,뚝섬,2호선,구의,651,O,O,O,X
20230331,2호선,낙성대,2호선,교대,649,O,O,O,X
20230331,6호선,공덕,6호선,합정,649,O,O,O,X
20230331,2호선,홍대입구,2호선,건대입구,648,O,O,O,X
20230331,2호선,역삼,2호선,잠실새내,648,O,O,O,X
20230331,6호선,응암,6호선,합정,648,O,O,O,X
20230331,4호선,쌍문,4호선,회현,647,O,O,O,X
20230331,5호선,까치산,5호선,오목교,646,O,O,O,X
20230331,3호선,녹번,3호선,압구정,646,O,O,O,X
20230331,2호선,선릉,2호선,봉천,646,O,O,O,X
20230331,3호선,경복궁,3호선,압구정,646,O,O,O,X
20230331,2호선,을지로입구,2호선,아현,643,O,O,O,X
20230331,8호선,잠실,8호선,단대오거리,643,O,O,O,X
20230331,2호선,신촌,2호선,을지로3가,643,O,O,O,X
20230331,4호선,사당,4호선,신용산,642,O,O,O,X
20230331,5호선,여의나루,5호선,화곡,642,O,O,O,X
20230331,2호선,역삼,2호선,봉천,642,O,O,O,X
20230331,8호선,잠실,8호선,남한산성입구,642,O,O,O,X
20230331,9호선,국회의사당,9호선,노량진,642,O,O,O,X
20230331,2호선,역삼,2호선,신대방,642,O,O,O,X
20230331,2호선,신대방,2호선,홍대입구,639,O,O,O,X
20230331,5호선,마곡,5호선,까치산,639,O,O,O,X
20230331,4호선,길음,4호선,혜화,636,O,O,O,X
20230331,9호선,신논현,3호선,고속터미널,636,O,O,O,O
20230331,2호선,건대입구,2호선,삼성,635,O,O,O,X
20230331,7호선,가산디지털단지,7호선,부천시청,635,O,O,O,X
20230331,9호선,등촌,9호선,국회의사당,634,O,O,O,X
20230331,9호선,노량진,1호선,용산,634,O,O,O,O
20230331,2호선,한양대,2호선,건대입구,633,O,O,O,X
20230331,2호선,뚝섬,2호선,홍대입구,631,O,O,O,X
20230331,2호선,서울대입구,4호선,사당,630,O,O,O,O
20230331,2호선,신림,3호선,신사,630,O,O,O,O
20230331,2호선,삼성,2호선,봉천,629,O,O,O,X
20230331,3호선,불광,3호선,안국,629,O,O,O,X
20230331,5호선,광나루,5호선,천호,629,O,O,O,X
20230331,3호선,연신내,3호선,삼송,628,O,O,O,X
20230331,3호선,홍제,3호선,안국,628,O,O,O,X
20230331,2호선,신도림,2호선,신대방,627,O,O,O,X
20230331,3호선,을지로3가,3호선,연신내,627,O,O,O,X
20230331,2호선,성수,2호선,을지로입구,626,O,O,O,X
20230331,1호선,용산,2호선,신도림,626,O,O,O,O
20230331,9호선,신논현,9호선,올림픽공원,626,O,O,O,X
20230331,5호선,여의도,5호선,마포,626,O,O,O,X
20230331,2호선,낙성대,2호선,서울대입구,626,O,O,O,X
20230331,1호선,종각,1호선,청량리,626,O,O,O,X
20230331,4호선,길음,4호선,노원,625,O,O,O,X
20230331,2호선,영등포구청,2호선,신도림,624,O,O,O,X
20230331,1호선,서울,1호선,청량리,624,O,O,O,X
20230331,공항철도,서울,2호선,홍대입구,623,O,O,O,O
20230331,2호선,강남,2호선,합정,623,O,O,O,X
20230331,3호선,녹번,3호선,경복궁,622,O,O,O,X
20230331,5호선,여의나루,5호선,광화문,621,O,O,O,X
20230331,3호선,교대,3호선,양재,621,O,O,O,X
20230331,5호선,까치산,5호선,광화문,620,O,O,O,X
20230331,2호선,대림,2호선,신림,619,O,O,O,X
20230331,7호선,가산디지털단지,7호선,굴포천,619,O,O,O,X
20230331,2호선,홍대입구,2호선,신대방,618,O,O,O,X
20230331,2호선,신촌,2호선,시청,618,O,O,O,X
20230331,2호선,합정,2호선,당산,617,O,O,O,X
20230331,9호선,노량진,9호선,국회의사당,617,O,O,O,X
20230331,7호선,신대방삼거리,7호선,학동,617,O,O,O,X
20230331,1호선,용산,1호선,시청,617,O,O,O,X
20230331,2호선,신대방,2호선,신도림,616,O,O,O,X
20230331,2호선,신림,2호선,대림,615,O,O,O,X
20230331,2호선,당산,2호선,시청,615,O,O,O,X
20230331,2호선,삼성,2호선,신대방,612,O,O,O,X
20230331,2호선,선릉,2호선,신대방,611,O,O,O,X
20230331,2호선,을지로입구,2호선,성수,610,O,O,O,X
20230331,2호선,역삼,2호선,구의,609,O,O,O,X
20230331,2호선,을지로4가,2호선,홍대입구,609,O,O,O,X
20230331,4호선,미아사거리,4호선,쌍문,609,O,O,O,X
20230331,2호선,신림,4호선,사당,609,O,O,O,O
20230331,2호선,교대,2호선,낙성대,608,O,O,O,X
20230331,4호선,미아사거리,4호선,창동,608,O,O,O,X
20230331,3호선,삼송,3호선,경복궁,608,O,O,O,X
20230331,7호선,공릉,7호선,노원,608,O,O,O,X
20230331,3호선,양재,2호선,교대,607,O,O,O,O
20230331,5호선,목동,5호선,발산,606,O,O,O,X
20230331,5호선,서대문,5호선,여의나루,605,O,O,O,X
20230331,3호선,삼송,3호선,연신내,605,O,O,O,X
20230331,2호선,신도림,1호선,서울,605,O,O,O,O
20230331,9호선,노량진,9호선,당산,605,O,O,O,X
20230331,2호선,잠실나루,2호선,강변,605,O,O,O,X
20230331,7호선,가산디지털단지,7호선,신풍,604,O,O,O,X
20230331,4호선,혜화,4호선,성신여대입구,604,O,O,O,X
20230331,2호선,사당,2호선,신대방,604,O,O,O,X
20230331,1호선,제기동,1호선,종각,603,O,O,O,X
20230331,9호선,중앙보훈병원,9호선,봉은사,603,O,O,O,X
20230331,7호선,하계,7호선,노원,603,O,O,O,X
20230331,2호선,잠실,2호선,왕십리,603,O,O,O,X
20230331,7호선,남구로,7호선,천왕,602,O,O,O,X
20230331,1호선,종각,1호선,석계,602,O,O,O,X
20230331,2호선,건대입구,2호선,역삼,602,O,O,O,X
20230331,5호선,마포,5호선,광화문,601,O,O,O,X
20230331,4호선,충무로,4호선,쌍문,601,O,O,O,X
20230331,7호선,가산디지털단지,7호선,상동,600,O,O,O,X
20230331,7호선,남구로,7호선,철산,600,O,O,O,X
20230331,3호선,삼송,3호선,안국,599,O,O,O,X
20230331,4호선,명동,4호선,쌍문,599,O,O,O,X
20230331,4호선,쌍문,4호선,성신여대입구,597,O,O,O,X
20230331,4호선,혜화,4호선,창동,597,O,O,O,X
20230331,5호선,발산,5호선,신정,597,O,O,O,X
20230331,7호선,상봉,7호선,학동,596,O,O,O,X
20230331,2호선,잠실,3호선,고속터미널,596,O,O,O,O
20230331,4호선,미아사거리,4호선,충무로,596,O,O,O,X
20230331,2호선,신도림,2호선,신정네거리,595,O,O,O,X
20230331,4호선,수유,4호선,회현,594,O,O,O,X
20230331,2호선,신도림,2호선,영등포구청,594,O,O,O,X
20230331,5호선,미사,5호선,하남검단산,593,X,O,X,X
20230331,2호선,잠실나루,2호선,강남,593,O,O,O,X
20230331,2호선,동대문역사문화공원,2호선,을지로입구,593,O,O,O,X
20230331,2호선,당산,2호선,신도림,592,O,O,O,X
20230331,2호선,잠실,2호선,봉천,592,O,O,O,X
20230331,1호선,서울,경의중앙선,회기,592,O,O,O,O
20230331,8호선,천호,8호선,암사,591,O,O,O,X
20230331,7호선,노원,7호선,공릉,591,O,O,O,X
20230331,4호선,성신여대입구,4호선,쌍문,591,O,O,O,X
20230331,2호선,신도림,2호선,사당,589,O,O,O,X
20230331,2호선,신림,2호선,문래,589,O,O,O,X
20230331,3호선,연신내,6호선,디지털미디어시티,589,O,O,O,O
20230331,9호선,신논현,9호선,삼성중앙,587,O,O,O,X
20230331,7호선,군자,7호선,논현,586,O,O,O,X
20230331,3호선,오금,3호선,양재,586,O,O,O,X
20230331,1호선,시청,1호선,노량진,586,O,O,O,X
20230331,5호선,여의도,5호선,서대문,586,O,O,O,X
20230331,1호선,용산,1호선,종각,585,O,O,O,X
20230331,2호선,신촌,2호선,당산,585,O,O,O,X
20230331,7호선,사가정,7호선,청담,585,O,O,O,X
20230331,6호선,응암,6호선,디지털미디어시티,585,O,O,O,X
20230331,2호선,용답,2호선,성수,584,O,O,O,X
20230331,4호선,수유,4호선,명동,583,O,O,O,X
20230331,5호선,천호,5호선,미사,582,O,O,O,X
20230331,1호선,종각,1호선,노량진,582,O,O,O,X
20230331,8호선,암사,8호선,천호,581,O,O,O,X
20230331,2호선,문래,2호선,합정,580,O,O,O,X
20230331,2호선,을지로4가,2호선,을지로입구,580,O,O,O,X
20230331,7호선,상동,7호선,가산디지털단지,580,X,O,X,X
20230331,4호선,수유,4호선,동대문,579,O,O,O,X
20230331,1호선,서울,2호선,신도림,579,O,O,O,O
20230331,2호선,을지로입구,2호선,을지로입구,578,O,O,O,X
20230331,2호선,당산,2호선,합정,578,O,O,O,X
20230331,2호선,합정,2호선,서울대입구,577,O,O,O,X
20230331,9호선,봉은사,9호선,여의도,577,O,O,O,X
20230331,1호선,종로3가,1호선,서울,576,O,O,O,X
20230331,4호선,동대문,4호선,수유,575,O,O,O,X
20230331,9호선,당산,9호선,노량진,574,O,O,O,X
20230331,5호선,마포,5호선,여의도,574,O,O,O,X
20230331,7호선,하계,7호선,청담,573,O,O,O,X
20230331,9호선,삼성중앙,9호선,신논현,573,O,O,O,X
20230331,3호선,고속터미널,7호선,숭실대입구,573,O,O,O,O
20230331,3호선,압구정,3호선,옥수,571,O,O,O,X
20230331,2호선,을지로3가,2호선,합정,571,O,O,O,X
20230331,3호선,안국,3호선,불광,571,O,O,O,X
20230331,2호선,신림,3호선,고속터미널,570,O,O,O,O
20230331,7호선,수락산,7호선,노원,570,O,O,O,X
20230331,2호선,구로디지털단지,2호선,낙성대,570,O,O,O,X
20230331,3호선,고속터미널,2호선,잠실,569,O,O,O,O
20230331,5호선,까치산,2호선,구로디지털단지,569,O,O,O,O
20230331,2호선,대림,2호선,홍대입구,568,O,O,O,X
20230331,6호선,디지털미디어시티,6호선,합정,568,O,O,O,X
20230331,1호선,서울,1호선,종로3가,568,O,O,O,X
20230331,4호선,회현,4호선,수유,568,O,O,O,X
20230331,2호선,한양대,2호선,잠실,567,O,O,O,X
20230331,공항철도,서울,4호선,명동,567,O,O,O,O
20230331,2호선,강변,2호선,잠실새내,567,O,O,O,X
20230331,3호선,남부터미널,3호선,신사,567,O,O,O,X
20230331,2호선,구로디지털단지,2호선,서초,566,O,O,O,X
20230331,4호선,미아사거리,4호선,성신여대입구,566,O,O,O,X
20230331,2호선,낙성대,2호선,서초,566,O,O,O,X
20230331,1호선,용산,9호선,노량진,565,O,O,O,O
20230331,2호선,신도림,1호선,용산,564,O,O,O,O
20230331,9호선,언주,9호선,신논현,563,O,O,O,X
20230331,3호선,경복궁,3호선,삼송,562,O,O,O,X
20230331,4호선,쌍문,4호선,상계,562,O,O,O,X
20230331,9호선,여의도,9호선,등촌,562,O,O,O,X
20230331,4호선,창동,4호선,미아사거리,562,O,O,O,X
20230331,2호선,구로디지털단지,2호선,봉천,561,O,O,O,X
20230331,9호선,석촌,9호선,여의도,561,O,O,O,X
20230331,3호선,남부터미널,3호선,수서,561,O,O,O,X
20230331,3호선,압구정,3호선,연신내,561,O,O,O,X
20230331,2호선,구로디지털단지,2호선,시청,561,O,O,O,X
20230331,2호선,대림,2호선,역삼,561,O,O,O,X
20230331,3호선,양재,2호선,신림,560,O,O,O,O
20230331,2호선,강변,2호선,을지로입구,560,O,O,O,X
20230331,5호선,우장산,5호선,여의도,556,O,O,O,X
20230331,4호선,성신여대입구,4호선,미아사거리,556,O,O,O,X
20230331,4호선,노원,4호선,창동,555,O,O,O,X
20230331,4호선,노원,4호선,길음,555,O,O,O,X
20230331,2호선,봉천,2호선,잠실,555,O,O,O,X
20230331,4호선,상계,4호선,쌍문,555,O,O,O,X
20230331,1호선,시청,1호선,영등포,555,O,O,O,X
20230331,3호선,안국,3호선,삼송,554,O,O,O,X
20230331,5호선,양평,5호선,여의도,553,O,O,O,X
20230331,2호선,신촌,2호선,신림,553,O,O,O,X
20230331,5호선,발산,5호선,목동,553,O,O,O,X
20230331,7호선,가산디지털단지,1호선,안양,552,O,X,X,O
20230331,4호선,동대문역사문화공원,4호선,수유,550,O,O,O,X
20230331,4호선,쌍문,4호선,동대문,550,O,O,O,X
20230331,2호선,영등포구청,2호선,홍대입구,550,O,O,O,X
20230331,4호선,쌍문,4호선,명동,550,O,O,O,X
20230331,4호선,충무로,4호선,서울,550,O,O,O,X
20230331,2호선,잠실,2호선,신대방,549,O,O,O,X
20230331,9호선,여의도,9호선,봉은사,549,O,O,O,X
20230331,5호선,화곡,5호선,까치산,549,O,O,O,X
20230331,5호선,공덕,5호선,여의나루,549,O,O,O,X
20230331,4호선,혜화,4호선,상계,548,O,O,O,X
20230331,4호선,충무로,4호선,미아사거리,547,O,O,O,X
20230331,2호선,신대방,2호선,합정,546,O,O,O,X
20230331,5호선,천호,5호선,광나루,546,O,O,O,X
20230331,7호선,산곡,7호선,가산디지털단지,545,X,O,X,X
20230331,4호선,쌍문,4호선,창동,545,O,O,O,X
20230331,2호선,홍대입구,2호선,사당,545,O,O,O,X
20230331,2호선,강남,8호선,천호,545,O,O,O,O
20230331,9호선,국회의사당,9호선,신논현,544,O,O,O,X
20230331,5호선,여의도,5호선,신정,544,O,O,O,X
20230331,1호선,개봉,1호선,서울,543,O,O,O,X
20230331,5호선,광화문,5호선,마포,543,O,O,O,X
20230331,4호선,혜화,4호선,길음,543,O,O,O,X
20230331,2호선,구로디지털단지,1호선,영등포,543,O,O,O,O
20230331,2호선,신림,2호선,당산,543,O,O,O,X
20230331,2호선,건대입구,2호선,한양대,542,O,O,O,X
20230331,3호선,녹번,3호선,을지로3가,542,O,O,O,X
20230331,5호선,오목교,5호선,우장산,542,O,O,O,X
20230331,2호선,을지로입구,2호선,상왕십리,541,O,O,O,X
20230331,2호선,상왕십리,2호선,을지로입구,540,O,O,O,X
20230331,7호선,상봉,7호선,노원,540,O,O,O,X
20230331,수인분당선,야탑,8호선,잠실,540,X,O,X,O
20230331,3호선,양재,3호선,대청,539,O,O,O,X
20230331,2호선,신림,2호선,신촌,538,O,O,O,X
20230331,2호선,상왕십리,2호선,잠실,538,O,O,O,X
20230331,7호선,면목,7호선,청담,538,O,O,O,X
20230331,3호선,경복궁,3호선,고속터미널,538,O,O,O,X
20230331,2호선,선릉,수인분당선,수서,538,O,O,O,O
20230331,8호선,암사,2호선,강남,538,O,O,O,O
20230331,2호선,홍대입구,4호선,명동,538,O,O,O,O
20230331,6호선,합정,6호선,공덕,537,O,O,O,X
20230331,9호선,가양,9호선,마곡나루,537,O,O,O,X
20230331,9호선,봉은사,9호선,당산,537,O,O,O,X
20230331,7호선,가산디지털단지,7호선,까치울,537,O,O,O,X
20230331,3호선,연신내,6호선,합정,537,O,O,O,O
20230331,7호선,숭실대입구,3호선,고속터미널,536,O,O,O,O
20230331,2호선,잠실나루,2호선,잠실,536,O,O,O,X
20230331,2호선,영등포구청,2호선,을지로입구,536,O,O,O,X
20230331,4호선,미아사거리,4호선,회현,536,O,O,O,X
20230331,2호선,당산,2호선,신촌,536,O,O,O,X
20230331,4호선,회현,4호선,미아사거리,535,O,O,O,X
20230331,2호선,을지로입구,2호선,강변,535,O,O,O,X
20230331,3호선,고속터미널,2호선,신림,535,O,O,O,O
20230331,9호선,국회의사당,9호선,등촌,534,O,O,O,X
20230331,2호선,을지로4가,2호선,잠실,533,O,O,O,X
20230331,3호선,홍제,3호선,압구정,533,O,O,O,X
20230331,6호선,공덕,6호선,응암,533,O,O,O,X
20230331,3호선,압구정,3호선,양재,533,O,O,O,X
20230331,4호선,성신여대입구,4호선,노원,532,O,O,O,X
20230331,2호선,을지로입구,2호선,왕십리,532,O,O,O,X
20230331,2호선,왕십리,2호선,성수,532,O,O,O,X
20230331,3호선,안국,4호선,명동,532,O,O,O,O
20230331,1호선,역곡,1호선,서울,532,X,O,X,X
20230331,3호선,수서,8호선,잠실,532,O,O,O,O
20230331,5호선,화곡,5호선,영등포시장,531,O,O,O,X
20230331,5호선,아차산,5호선,천호,531,O,O,O,X
20230331,2호선,서울대입구,3호선,양재,531,O,O,O,O
20230331,2호선,봉천,2호선,사당,531,O,O,O,X
20230331,4호선,길음,4호선,회현,531,O,O,O,X
20230331,5호선,목동,5호선,화곡,530,O,O,O,X
20230331,3호선,안국,3호선,고속터미널,530,O,O,O,X
20230331,4호선,창동,4호선,혜화,530,O,O,O,X
20230331,1호선,대방,1호선,서울,529,O,O,O,X
20230331,2호선,홍대입구,2호선,홍대입구,529,O,O,O,X
20230331,7호선,대림,7호선,가산디지털단지,529,O,O,O,X
20230331,5호선,영등포시장,5호선,여의도,528,O,O,O,X
20230331,3호선,구파발,3호선,을지로3가,528,O,O,O,X
20230331,5호선,여의도,5호선,영등포시장,527,O,O,O,X
20230331,4호선,신용산,4호선,사당,527,O,O,O,X
20230331,5호선,까치산,5호선,화곡,527,O,O,O,X
20230331,7호선,노원,7호선,수락산,526,O,O,O,X
20230331,5호선,광화문,5호선,까치산,526,O,O,O,X
